ID	ZT00	ZT06	ZT12	ZT18
FBgn0261992	0.322	1.137	1.546	5.132
FBgn0261995	77.374	72.546	68.344	68.34
FBgn0261996	0.277	0.118	0.38	1.103
FBgn0261999	5.502	4.43	5.201	3.379
FBgn0262002	0.609	0.409	0.893	7.172
FBgn0262005	0.653	0.084	3.403	0.26
FBgn0262008	0.139	0.059	0.286	0.246
FBgn0262009	3.681	0.534	1.222	0.237
FBgn0262017	0.458	0.294	0.942	0.669
FBgn0262018	0.19	0.028	0.184	0.259
FBgn0262020	0.52	0.134	0.856	0.829
FBgn0262022	22.948	0.215	0.23	0.334
FBgn0262029	0.453	0.033	0.275	0.387
FBgn0262057	63.411	71.103	49.105	56.017
FBgn0262081	18.322	18.855	19.07	16.75
FBgn0262081	14.719	14.818	15.106	13.239
FBgn0262081	17.716	18.209	18.461	16.188
FBgn0262103	3.755	2.935	2.757	3.023
FBgn0262111	0.264	0.062	0.189	0.247
FBgn0262114	25.028	26.281	23.716	24.06
FBgn0262115	21.111	25.948	25.189	24.121
FBgn0262115	26.004	32.58	31.862	30.089
FBgn0262115	27.236	34.648	33.636	32.084
FBgn0262116	239.137	255.636	220.441	181.818
FBgn0262123	0.589	0.333	0.566	1.002
FBgn0262124	16.295	19.175	15.774	16.443
FBgn0262125	51.855	58.693	57.96	58.53
FBgn0262125	50.104	56.643	55.763	56.503
FBgn0262125	51.862	58.609	57.815	58.497
FBgn0262126	18.453	18.112	16.753	15.854
FBgn0262126	18.989	18.902	16.753	16.287
FBgn0262139	0.603	0.314	0.503	0.601
FBgn0262139	0.663	0.407	0.544	0.603
FBgn0262139	0.673	0.413	0.552	0.583
FBgn0262139	0.674	0.405	0.541	0.601
FBgn0262141	33.275	59.443	34.588	41.766
FBgn0262143	0	0.151	4.682	0.625
FBgn0262150	5.909	1.035	0.614	3.093
FBgn0262160	32.786	17.791	18.772	17.038
FBgn0262160	30.911	16.653	17.487	16.081
FBgn0262167	1.546	1.336	1.485	2.023
FBgn0262169	18.869	15.722	15.755	17.459
FBgn0262169	19.825	16.387	16.457	17.928
FBgn0262354	0.805	1.24	0.662	0.855
FBgn0262358	0.22	0	0.756	0.439
FBgn0262359	0.801	1.175	1.02	1.368
FBgn0262359	0.993	1.366	0.973	1.507
FBgn0262362	0.109	0.07	0.298	0.361
FBgn0262362	0	0	0.3	0.097
FBgn0262365	0.271	0.261	1.024	0.27
FBgn0262467	18.869	21.342	25.149	22.631
FBgn0262473	6.9	6.717	5.145	6.143
FBgn0262473	8.103	8.257	6.562	7.777
FBgn0262475	31.48	47.377	40.619	36.341
FBgn0262475	44.152	68.582	57.532	51.946
FBgn0262475	32.146	47.55	40.849	36.384
FBgn0262475	30.834	46.335	39.736	35.614
FBgn0262475	29.929	44.247	38.011	33.814
FBgn0262476	10.941	10.14	13.755	10.156
FBgn0262476	9.298	7.932	11.939	8.327
FBgn0262479	0.829	1.384	1.592	5.838
FBgn0262483	0.516	0.225	0.384	0.459
FBgn0262483	0.291	0.06	0.263	0.348
FBgn0262483	0.309	0.052	0.305	0.331
FBgn0262483	0.481	0.213	0.368	0.461
FBgn0262483	0.285	0.061	0.269	0.363
FBgn0262483	0.276	0.059	0.292	0.351
FBgn0262486	0	0.309	0.396	0.704
FBgn0262508	23.175	21.35	28.358	21.069
FBgn0262508	23.436	21.363	28.353	21.199
FBgn0262508	13.479	10.156	11.274	11.548
FBgn0262508	14.437	10.92	12.143	12.482
FBgn0262508	12.899	9.68	10.706	11.013
FBgn0262508	23.928	22.06	29.317	21.779
FBgn0262509	16.594	13.543	19.268	13.033
FBgn0262509	10.354	8.462	11.892	8.119
FBgn0262509	18.28	14.991	21.156	14.465
FBgn0262511	71.324	61.107	49.805	40.328
FBgn0262511	49.414	41.902	33.898	27.959
FBgn0262514	0.103	0.066	0.495	0.548
FBgn0262515	137.357	119.209	107.932	82.52
FBgn0262517	10.054	9.694	7.072	9.141
FBgn0262518	37.765	40.003	37.101	39.23
FBgn0262518	36.177	38.101	36.178	37.918
FBgn0262519	9.886	10.24	9.16	10.582
FBgn0262519	9.915	10.314	9.244	10.659
FBgn0262519	9.881	10.235	9.156	10.577
FBgn0262524	13.751	14.793	12.682	11.011
FBgn0262524	12.903	13.633	11.933	10.309
FBgn0262527	9.965	8.89	8.443	8.469
FBgn0262527	8.635	8.082	6.903	7.533
FBgn0262527	9.5	8.59	8.094	8.232
FBgn0262528	0.226	0	0	0.15
FBgn0262529	0.154	0	0.318	0.308
FBgn0262531	1.355	0.092	0.978	0.805
FBgn0262531	1.104	0.142	0.833	0.66
FBgn0262535	0.796	0.766	1.456	5.64
FBgn0262536	0	0	0	0
FBgn0262539	52.584	40.638	25.289	31.885
FBgn0262540	2.139	0.961	1.027	1.137
FBgn0262541	5.124	3.366	1.144	2.138
FBgn0262544	0.316	0.677	0.651	0.35
FBgn0262563	98.909	93.333	94.094	118.945
FBgn0262566	0.849	0.654	1.923	6.49
FBgn0262568	0.906	0.453	1.589	4.683
FBgn0262570	3.405	5.787	2.446	5.802
FBgn0262574	112.072	123.083	116.859	158.021
FBgn0262577	0.623	0.667	0.713	0.69
FBgn0262579	76.315	53.601	55.483	53.334
FBgn0262579	75.738	54.357	59.534	52.136
FBgn0262579	65.954	46.744	50.641	44.731
FBgn0262580	0.623	0.033	0.178	0.207
FBgn0262581	1.839	1.18	4.054	10.906
FBgn0262582	6.914	6.108	5.379	5.752
FBgn0262582	8.799	7.866	6.795	7.307
FBgn0262592	0.474	0.244	0.716	2.395
FBgn0262593	1.571	1.165	1.334	1.453
FBgn0262593	1.031	0.678	0.664	0.969
FBgn0262593	1.618	1.223	1.365	1.512
FBgn0262594	0.124	0	0.254	0.246
FBgn0262598	0.685	0.456	0.578	0.682
FBgn0262599	5.92	5.664	6.476	5.732
FBgn0262599	5.08	4.915	5.204	4.762
FBgn0262607	0.245	0	0.419	0.325
FBgn0262608	30.631	0.314	25.595	0.325
FBgn0262612	0.169	0	0.463	3.028
FBgn0262613	0.22	0.352	8.135	0.073
FBgn0262614	12.015	11.86	7.054	9.108
FBgn0262614	22.691	25.461	17.995	21.858
FBgn0262614	16.321	16.383	10.27	13.502
FBgn0262614	29.018	38.107	24.433	29.117
FBgn0262614	27.001	30.272	21.09	25.454
FBgn0262617	4.537	3.365	3.26	3.587
FBgn0262617	4.398	3.256	3.158	3.433
FBgn0262617	4.928	3.882	4.163	3.536
FBgn0262617	4.127	3.057	2.885	3.223
FBgn0262619	1.368	2.115	1.398	1.595
FBgn0262623	18.5	34.294	70.961	48.469
FBgn0262636	0.589	0.258	0.49	0.541
FBgn0262636	0.792	0.388	0.8	0.83
FBgn0262647	3.082	3.387	2.934	3.422
FBgn0262656	7.639	5.329	3.403	5.702
FBgn0262679	0.225	0.144	0.103	0.498
FBgn0262699	8.668	9.772	8.346	8.117
FBgn0262699	8.59	9.873	8.28	8.134
FBgn0262714	6.555	6.486	7.259	7.091
FBgn0262714	6.825	6.836	7.676	7.488
FBgn0262714	6.78	6.8	7.589	7.403
FBgn0262716	29.755	26.34	27.163	24.274
FBgn0262717	2.393	1.218	0.743	1.05
FBgn0262719	0.726	0.23	0.24	0.471
FBgn0262728	8.739	9.007	8.016	5.784
FBgn0262728	8.418	8.647	7.521	5.202
FBgn0262731	20.405	22.037	21.397	17.478
FBgn0262731	19.136	21.235	21.473	17.831
FBgn0262732	32.571	38.513	40.876	33.825
FBgn0262732	45.214	53.447	57.024	46.291
FBgn0262732	34.363	40.379	42.998	35.418
FBgn0262733	2.814	5.186	3.577	4.818
FBgn0262733	2.585	4.794	3.287	4.487
FBgn0262734	29.149	30.865	29.541	28.058
FBgn0262736	408.24	385.37	306.765	289.364
FBgn0262737	7.964	8.554	6.632	7.898
FBgn0262737	5.758	6.493	5.124	5.205
FBgn0262737	13.186	15.283	11.806	12.338
FBgn0262737	7.957	8.619	6.7	8.014
FBgn0262737	11.679	13.448	10.51	10.867
FBgn0262740	3.943	4.05	2.663	3.119
FBgn0262740	2.592	2.57	1.693	2.012
FBgn0262740	5.087	5.386	3.892	4.226
FBgn0262743	6.872	6.565	6.682	6.001
FBgn0262743	3.811	3.095	2.758	2.994
FBgn0262743	7	6.876	7.165	6.381
FBgn0262782	726.419	780.421	726.032	873.502
FBgn0262786	0.372	0.08	0.425	0.247
FBgn0262787	0.64	0.329	1.668	4.379
FBgn0262790	1.035	1.255	3.155	8.251
FBgn0262791	2.588	2.449	4.673	19.549
FBgn0262794	32.981	15.664	11.674	8.304
FBgn0262807	1.035	1.255	3.155	8.251
FBgn0262810	0	0	0	0
FBgn0262811	0.265	0	0.182	0.176
FBgn0262813	0	0	0	0.715
FBgn0262814	3.14	0.642	1.958	1.043
FBgn0262816	4.841	6.411	3.529	6.232
FBgn0262817	0.581	0.107	0.171	0.993
FBgn0262820	12.924	10.8	13.633	11.779
FBgn0262823	38.681	25.952	29.122	35.463
FBgn0262824	0.232	0.074	0.397	1.154
FBgn0262837	1.035	1.255	3.155	8.251
FBgn0262842	0.46	1.477	1.368	4.383
FBgn0262846	38.681	25.952	29.122	35.463
FBgn0262856	0	0	0.429	0
FBgn0262857	0	0	0	0
FBgn0262866	2.257	2.118	1.988	1.846
FBgn0262866	2.489	2.335	2.519	2.127
FBgn0262867	0.719	0.239	0.64	0.575
FBgn0262869	0.498	0.286	0.414	0.476
FBgn0262869	0.17	0.014	0.335	0.353
FBgn0262869	0.522	0.3	0.414	0.492
FBgn0262870	2.625	0.321	0.661	0.671
FBgn0262870	2.865	0.355	0.796	0.728
FBgn0262870	2.849	0.349	0.822	0.723
FBgn0262870	2.484	0.419	0.802	0.759
FBgn0262871	14.414	19.693	25.255	19.293
FBgn0262872	25.309	19.363	16.402	17.327
FBgn0262872	22.651	16.516	12.906	15.251
FBgn0262872	24.031	17.761	13.677	16.201
FBgn0262874	0	0.109	0.116	0.45
FBgn0262876	0.615	0.072	0.537	0.892
FBgn0262881	91.925	98.234	69.345	67.361
FBgn0262889	0.205	0	0	0.136
FBgn0262890	0.283	0.764	0.311	0.527
FBgn0262891	0.337	0.144	1.003	2.241
FBgn0262893	0.368	0.079	0.168	0.081
FBgn0262899	0.946	0.867	2.039	0.898
FBgn0262900	0.27	0	0.092	0.269
FBgn0262954	43.585	44.943	46.079	38.859
FBgn0262960	0.165	0	0.567	1.758
FBgn0262960	0.199	0	0.682	1.983
FBgn0262961	1.208	1.647	2.174	1.003
FBgn0262962	4.698	5.415	5.859	8.228
FBgn0262966	0.479	1.539	2.301	6.687
FBgn0262975	48.425	39.132	34.361	34.616
FBgn0262975	50.139	40.593	35.634	35.913
FBgn0262975	52.371	42.69	34.614	37.932
FBgn0262975	49.536	40.102	35.219	35.48
FBgn0262975	82.988	67.376	60.434	60.409
FBgn0262975	82.569	67.036	60.129	60.141
FBgn0262976	7.33	8.226	7.775	5.32
FBgn0262976	9.652	10.017	9.537	8.106
FBgn0262983	0	0.152	0	0.078
FBgn0262985	1.734	2.068	1.105	6.42
FBgn0262986	0.349	0	0.159	0
FBgn0262988	0.891	0.286	0.204	0.592
FBgn0262999	0.225	0	0.926	0.149
FBgn0263000	0	0	0.093	0.632
FBgn0263004	0.073	0.093	0.2	0.484
FBgn0263006	170.334	170.147	230.546	180.583
FBgn0263006	207.812	209.206	281.776	220.622
FBgn0263006	180.597	181.716	243.835	191.197
FBgn0263006	214.665	216.103	291.041	227.921
FBgn0263006	215.409	216.774	292.04	228.665
FBgn0263020	0.157	0	0.108	0.208
FBgn0263021	0	0	0.314	0.305
FBgn0263022	0.306	0.049	0.472	1.371
FBgn0263025	5.495	3.175	4.599	4.6
FBgn0263027	2.434	2.061	1.599	3.234
FBgn0263031	10.872	9.261	11.556	11.335
FBgn0263034	0.63	0.636	0.927	2.753
FBgn0263036	0.945	0.859	1.566	6.277
FBgn0263037	0.357	0.021	0.201	0.41
FBgn0263038	0.351	0.039	0.272	0.517
FBgn0263040	0.078	0.05	0.161	0.259
FBgn0263041	0.472	0	0.108	0.313
FBgn0263048	1.87	2.35	3.374	13.017
FBgn0263048	1.933	2.33	3.374	13.058
FBgn0263051	6.153	8.296	8.422	10.044
FBgn0263076	0.367	0.145	0.387	0.637
FBgn0263076	0.322	0.15	0.361	0.641
FBgn0263077	12.883	6.861	6.769	7.062
FBgn0263077	11.461	6.157	6.063	6.493
FBgn0263077	16.102	11.046	10.702	11.164
FBgn0263077	5.389	2.979	2.896	2.927
FBgn0263077	16.441	11.302	10.95	11.4
FBgn0263077	21.26	15.082	14.464	15.011
FBgn0263077	7.41	4.981	4.757	4.88
FBgn0263077	3.279	1.846	1.541	1.766
FBgn0263077	19.467	13.71	13.047	13.709
FBgn0263079	0.25	0.048	0.171	0.332
FBgn0263079	0.276	0.048	0.172	0.366
FBgn0263082	0.209	0.269	0.287	0.278
FBgn0263083	216.763	327.902	191.292	305.903
FBgn0263084	0.983	0.379	0.27	0.261
FBgn0263086	0	0.26	0.278	0
FBgn0263094	0	0	0	0
FBgn0263102	8.8	8.932	7.209	7.696
FBgn0263102	9.174	9.476	7.596	8.082
FBgn0263102	10.374	10.387	9.076	9.183
FBgn0263102	8.448	8.581	7.057	7.649
FBgn0263102	8.74	8.962	7.355	7.957
FBgn0263102	8.867	9.176	7.367	7.903
FBgn0263102	9.357	9.536	7.719	8.234
FBgn0263106	407.942	348.517	411.583	443.272
FBgn0263108	9.498	10.369	8.549	9.666
FBgn0263108	9.73	10.584	8.868	9.434
FBgn0263108	9.487	10.239	8.428	9.503
FBgn0263109	0.435	0.066	0.298	0.555
FBgn0263110	4.195	3.749	3.442	3.763
FBgn0263110	4.315	3.848	3.529	3.853
FBgn0263111	0.872	0.515	0.363	0.517
FBgn0263111	0.885	0.501	0.35	0.514
FBgn0263111	0.856	0.501	0.354	0.488
FBgn0263111	0.863	0.509	0.352	0.501
FBgn0263111	0.864	0.51	0.352	0.501
FBgn0263111	0.871	0.514	0.363	0.517
FBgn0263111	0.872	0.51	0.367	0.501
FBgn0263111	0.863	0.509	0.352	0.501
FBgn0263112	18.477	18.81	13.866	14.758
FBgn0263112	16.101	16.324	12.255	13.073
FBgn0263112	16.273	16.304	12.342	13.104
FBgn0263116	1.671	1.818	1.088	1.303
FBgn0263116	1.635	1.848	1.088	1.304
FBgn0263117	0.192	0.019	0.202	0.343
FBgn0263120	214.729	252.472	277.523	297.28
FBgn0263120	220.932	260.153	286.432	307.026
FBgn0263120	202.479	237.942	260.605	279.308
FBgn0263120	194.366	228.274	250.394	268.233
FBgn0263120	225.753	271.341	295.506	321.609
FBgn0263120	222.498	268.139	291.692	317.701
FBgn0263121	0	0.144	0.461	0.347
FBgn0263121	0	0.134	0.429	0.323
FBgn0263131	0.39	0.202	0.29	0.396
FBgn0263132	0.184	0.044	0.161	0.235
FBgn0263132	0.218	0.044	0.187	0.236
FBgn0263133	6.574	8.239	6.656	8.543
FBgn0263144	4.671	5.183	4.17	5.29
FBgn0263144	5.432	6.146	5.416	6.227
FBgn0263197	9.286	8.097	7.278	8.12
FBgn0263197	9.049	7.867	7.102	7.921
FBgn0263197	9.579	8.333	7.744	8.009
FBgn0263197	9.056	7.899	7.19	7.981
FBgn0263197	9.255	8.164	7.258	8.062
FBgn0263198	15.382	19.175	15.32	14.213
FBgn0263198	16.219	19.985	15.673	14.726
FBgn0263199	234.739	286.313	208.052	425.565
FBgn0263199	237.844	289.031	210.252	430.631
FBgn0263199	185.385	220.778	162.94	333.47
FBgn0263206	0	0	0.617	0.199
FBgn0263216	0.185	0.594	0.888	0.614
FBgn0263216	0.255	0.041	0.131	0.254
FBgn0263220	0.639	0.583	0.727	0.805
FBgn0263220	0.76	0.631	0.801	0.998
FBgn0263220	0.937	0.854	0.958	0.84
FBgn0263231	32.962	32.824	27.02	32.601
FBgn0263234	16.801	26.016	16.144	25.361
FBgn0263235	2.528	5.443	2.449	5.187
FBgn0263236	1.646	1.235	0.898	0.804
FBgn0263236	1.806	1.355	0.985	0.882
FBgn0263236	1.73	1.309	0.96	0.848
FBgn0263237	5.589	8.081	6.669	7.801
FBgn0263240	4.194	1.675	2.014	2.539
FBgn0263241	7.527	6.211	4.106	6.869
FBgn0263249	2.084	5.353	9.867	4.57
FBgn0263251	29.009	29.637	31.832	31.627
FBgn0263256	5.359	4.592	3.798	5.164
FBgn0263256	3.103	1.486	2.619	2.634
FBgn0263256	5.618	4.878	4.035	5.473
FBgn0263257	0.156	0.038	0.107	0.191
FBgn0263257	0.239	0.162	0.246	0.304
FBgn0263257	0.241	0.163	0.248	0.307
FBgn0263258	2.607	1.186	1.375	0.957
FBgn0263289	12.094	7.806	8.461	12.089
FBgn0263289	8.554	4.388	4.936	7.488
FBgn0263289	12.045	7.775	8.427	12.04
FBgn0263289	15.598	9.396	11.293	16.31
FBgn0263289	8.542	4.47	5.373	7.705
FBgn0263289	13.419	8.209	9.57	13.695
FBgn0263314	0.235	0	0	0.467
FBgn0263321	10.385	20.003	34.702	26.856
FBgn0263326	0.36	0	0.247	0.359
FBgn0263346	17.053	14.341	17.261	17.596
FBgn0263346	18.791	16.107	19.321	19.576
FBgn0263346	16.797	10.806	13.39	12.182
FBgn0263346	20.016	19.315	22.924	23.899
FBgn0263346	17.673	11.568	14.239	12.733
FBgn0263352	5.715	6.425	4.781	5.433
FBgn0263355	3.134	3.546	1.94	2.537
FBgn0263387	2.466	3.766	8.826	32.728
FBgn0263391	16.648	17.032	15.692	18.604
FBgn0263391	37.916	36.706	34.836	37.482
FBgn0263391	12.482	12.7	11.677	13.784
FBgn0263391	35.35	34.121	32.735	35.436
FBgn0263391	17.327	17.777	16.289	19.362
FBgn0263392	3.326	1.396	1.978	2.02
FBgn0263392	2.641	1.081	1.591	1.719
FBgn0263396	25.391	25.414	18.124	23.086
FBgn0263396	28.441	27.703	21.243	25.065
FBgn0263397	3.557	4.096	3.315	3.55
FBgn0263397	2.625	3.075	2.67	2.891
FBgn0263397	20.846	25.138	22.903	20.528
FBgn0263397	8.157	9.565	8.849	8.125
FBgn0263398	11.165	12.431	11.55	10.302
FBgn0263398	11.426	11.807	11.312	9.674
FBgn0263398	12.007	12.082	11.543	9.971
FBgn0263400	0.289	0	0.165	0.16
FBgn0263400	0.29	0	0.166	0.16
FBgn0263404	0.709	0.758	0.486	2.981
FBgn0263456	0.656	0.273	0.425	0.613
FBgn0263456	0.729	0.297	0.462	0.68
FBgn0263456	0.731	0.292	0.483	0.678
FBgn0263490	4.592	2.7	3.371	2.762
FBgn0263510	22.256	21.352	15.268	16.231
FBgn0263593	68.226	38.535	37.779	46.088
FBgn0263593	77.565	42.627	43.686	49.605
FBgn0263593	67.699	38.411	37.377	45.898
FBgn0263594	245.359	266.856	217.167	203.453
FBgn0263596	0.594	0	0.204	0
FBgn0263598	175.256	140.229	122.663	92.429
FBgn0263598	171.249	136.987	119.853	90.273
FBgn0263599	5.489	6.582	5.809	6.297
FBgn0263600	1.835	2.172	1.639	1.689
FBgn0263601	17.085	14.545	16.213	19.478
FBgn0263602	6.219	4.834	5.458	4.82
FBgn0263602	6.443	4.728	5.623	4.98
FBgn0263603	9.546	10.424	11.218	11.072
FBgn0263607	14.408	13.364	17.023	14.575
FBgn0263654	0.608	0.781	0.834	0.404
FBgn0263667	2.623	2.761	2.989	3.028
FBgn0263705	1.103	0.58	0.533	0.433
FBgn0263706	10.332	7.642	8.979	6.911
FBgn0263706	10.557	7.859	9.297	7.131
FBgn0263706	10.673	7.883	9.275	7.139
FBgn0263738	4.642	6.118	5.405	5.925
FBgn0263738	4.306	5.723	5.118	5.521
FBgn0263740	51.124	62.909	45.283	49.728
FBgn0263742	0.317	0	0.217	0.351
FBgn0263747	0.161	0.216	0.194	0.25
FBgn0263748	0.452	0.174	0.372	0.24
FBgn0263762	10.685	7.855	113.67	2.675
FBgn0263772	0.116	0.059	0.135	0.308
FBgn0263772	0.071	0.045	0.136	0.263
FBgn0263773	52.024	65.288	65.717	78.967
FBgn0263773	79.639	71.619	78.593	95.356
FBgn0263776	57.227	40.339	56.035	41.701
FBgn0263776	53.882	38.975	53.03	39.755
FBgn0263776	54.617	38.082	53.279	39.826
FBgn0263777	0.309	0.099	0.106	1.437
FBgn0263780	0.153	0.154	0.224	0.376
FBgn0263831	0.666	1.786	1.391	1.213
FBgn0263832	20.523	21.838	17.488	20.755
FBgn0263846	0.628	0.179	0.48	0.636
FBgn0263846	0.579	0.155	0.439	0.586
FBgn0263846	0.595	0.155	0.42	0.573
FBgn0263848	0.425	0.091	0	0.094
FBgn0263849	0.45	0.041	0.485	0.47
FBgn0263852	64.656	79.476	83.282	88.579
FBgn0263863	26.305	25.561	24.699	30.937
FBgn0263864	2.043	1.979	1.598	1.786
FBgn0263873	0.601	0.223	0.77	0.598
FBgn0263873	2.891	1.521	2.353	1.509
FBgn0263873	2.247	1.156	1.828	1.263
FBgn0263873	4.153	2.157	3.025	1.972
FBgn0263873	3.534	1.896	2.879	1.792
FBgn0263873	4.077	2.117	2.994	1.952
FBgn0263873	2.848	1.475	2.325	1.469
FBgn0263873	2.878	1.514	2.342	1.503
FBgn0263873	2.847	1.475	2.29	1.469
FBgn0263929	8.034	6.303	6.229	6.236
FBgn0263929	9.261	7.223	7.026	7.087
FBgn0263929	4.225	2.738	2.641	3.177
FBgn0263929	9.199	7.226	7.08	6.915
FBgn0263930	9.334	7.687	7.505	7.179
FBgn0263930	11.805	9.606	10.284	8.35
FBgn0263934	0.383	0.128	0.263	0.366
FBgn0263968	3.115	3.335	2.333	2.599
FBgn0263977	121.706	135.817	129.004	121.832
FBgn0263979	11.617	14.407	11.929	11.337
FBgn0263979	11.598	14.384	11.909	11.318
FBgn0263980	4.396	2.385	2.154	2.199
FBgn0263980	2.439	1.319	1.211	1.341
FBgn0263980	3.566	2.947	2.314	2.259
FBgn0263980	4.391	2.382	2.152	2.197
FBgn0263982	2.054	3.482	9.415	32.212
FBgn0263983	7.26	5.959	10.198	5.888
FBgn0263987	13.562	16.247	8.864	12.032
FBgn0263987	13.722	16.438	8.968	12.174
FBgn0263987	21.877	24.337	15.268	18.575
FBgn0263993	7.538	4.335	4.457	5.43
FBgn0263993	6.06	3.745	3.782	4.783
FBgn0263993	5.198	4.005	4.225	4.198
FBgn0263993	5.743	3.271	2.997	4.421
FBgn0263994	0.178	0.114	0.227	0.186
FBgn0263995	3.434	2.935	4.159	2.994
FBgn0263995	3.812	3.559	5.196	3.489
FBgn0263995	3.924	3.766	5.458	3.616
FBgn0263996	32.397	36.889	31.512	30.895
FBgn0263997	11.119	9.548	15.111	10.02
FBgn0263997	11.11	9.625	15.218	10.078
FBgn0263998	7.178	6.535	7.552	7.053
FBgn0263998	7.183	6.54	7.557	7.058
FBgn0263998	3.831	3.062	2.969	3.462
FBgn0264000	0.194	0.054	0.066	0.338
FBgn0264001	1.115	0.525	0.85	0.576
FBgn0264001	2.293	1.085	1.686	0.917
FBgn0264001	1.961	0.809	1.191	0.949
FBgn0264001	1.94	0.787	1.213	0.966
FBgn0264001	1.943	0.963	1.473	1.031
FBgn0264001	1.918	0.791	1.184	0.946
FBgn0264001	1.869	0.777	1.155	0.927
FBgn0264001	0.969	0.478	0.82	0.524
FBgn0264001	1.838	0.754	1.138	0.916
FBgn0264002	1.082	0.68	0.804	0.599
FBgn0264002	1.117	0.701	0.871	0.675
FBgn0264005	0.171	0.063	0.117	0.309
FBgn0264006	0.426	0.139	0.302	0.371
FBgn0264006	0.421	0.137	0.298	0.372
FBgn0264006	0.425	0.139	0.301	0.37
FBgn0264078	27.18	22.851	21.007	21.496
FBgn0264078	26.72	22.488	20.578	21.123
FBgn0264078	27.47	23.065	21.135	21.71
FBgn0264081	0.829	0.436	1.862	6.661
FBgn0264086	1.916	1.158	3.712	15.764
FBgn0264087	2.079	1.587	2.178	2.02
FBgn0264087	1.784	1.111	1.632	1.796
FBgn0264087	1.623	0.939	1.051	1.473
FBgn0264089	1.619	1.488	2.08	1.883
FBgn0264089	1.551	1.48	2.008	1.842
FBgn0264089	1.655	1.561	2.188	1.958
FBgn0264090	0.904	1.097	2.088	1.04
FBgn0264270	23.942	20.314	17.518	16.825
FBgn0264270	17.794	13.867	13.16	12.139
FBgn0264270	19.636	16.604	14.745	14.116
FBgn0264270	14.526	11.47	11.87	10.294
FBgn0264270	21.033	17.525	15.771	14.99
FBgn0264270	20.45	17.24	15.261	14.758
FBgn0264270	20.604	17.181	15.406	14.665
FBgn0264270	18.369	14.468	15.025	13.001
FBgn0264270	24.068	20.557	17.493	16.957
FBgn0264270	23.434	19.996	17.114	16.588
FBgn0264270	23.385	20.278	17.059	16.744
FBgn0264270	23.935	20.701	17.493	17.064
FBgn0264273	0.679	0.893	0.878	1.239
FBgn0264273	0.746	0.841	1.186	1.174
FBgn0264291	8.843	8.549	6.833	6.145
FBgn0264295	0.675	0	0.309	0.149
FBgn0264296	0.302	0.097	0.725	0.702
FBgn0264297	0.646	0.3	0.795	2.294
FBgn0264301	0.236	0.152	0.486	1.098
FBgn0264302	10.183	6.804	6.764	5.204
FBgn0264303	10.152	6.697	6.804	5.105
FBgn0264305	5.099	4.828	3.793	5.176
FBgn0264305	4.667	4.36	3.482	4.818
FBgn0264307	2.937	2.299	2.358	6.043
FBgn0264307	2.302	1.654	1.999	6.272
FBgn0264307	2.289	1.45	2.108	7.458
FBgn0264307	2.592	1.795	2.414	7.597
FBgn0264308	0.297	0.15	0.219	0.416
FBgn0264324	3.413	2.853	2.369	3.428
FBgn0264324	3.839	3.22	2.897	3.614
FBgn0264343	2.086	3.075	2.756	1.54
FBgn0264344	0.448	1.079	0.999	0.819
FBgn0264357	26.368	21.391	25.179	28.658
FBgn0264357	33.34	26.773	31.743	33.953
FBgn0264357	27.403	21.892	25.144	26.799
FBgn0264357	27.933	22.627	26.647	30.299
FBgn0264357	26.898	21.822	25.685	29.221
FBgn0264357	23.745	19.295	22.681	25.859
FBgn0264357	37.059	30.32	35.041	38.149
FBgn0264361	0.485	0.078	0.083	0.323
FBgn0264362	0.504	0.108	0.231	0.279
FBgn0264363	0.16	0	0	0.106
FBgn0264364	4.703	6.834	12.014	55.874
FBgn0264377	0	0	0	0.198
FBgn0264386	1.779	0.943	1.554	1.19
FBgn0264386	1.783	0.945	1.557	1.188
FBgn0264386	1.749	0.925	1.548	1.182
FBgn0264386	3.107	2.024	3.033	2.017
FBgn0264389	11.89	13.226	17.612	16.453
FBgn0264427	0.976	1.253	1.339	4.472
FBgn0264442	1.099	1.082	1.055	1.188
FBgn0264442	1.198	1.098	1.007	1.163
FBgn0264443	1.25	0.409	0.505	0.586
FBgn0264443	1.178	0.407	0.544	0.572
FBgn0264449	2.037	1.731	2.134	1.733
FBgn0264449	2.121	1.772	2.159	1.808
FBgn0264449	1.976	1.669	2.062	1.671
FBgn0264449	2.141	1.818	2.196	1.778
FBgn0264449	2	1.66	2.018	1.736
FBgn0264478	0.191	0	0.263	0.127
FBgn0264486	0.22	0.047	0.201	0.292
FBgn0264486	0.156	0	0.214	0.571
FBgn0264488	0.47	0.05	0.183	0.26
FBgn0264489	182.992	130.7	162.45	110.726
FBgn0264489	175.974	126.957	158.733	108.057
FBgn0264489	196.728	140.734	176.551	118.993
FBgn0264489	95.79	67.397	84.957	56.733
FBgn0264489	199.722	142.197	179.534	118.455
FBgn0264489	198.76	142.267	178.439	120.324
FBgn0264489	188.752	133.321	168.384	111.249
FBgn0264490	8.085	8.433	7.751	7.466
FBgn0264491	15.868	13.149	13.491	11.004
FBgn0264492	44.174	55.291	52.222	51.201
FBgn0264492	37.773	47.059	44.663	43.72
FBgn0264493	17.794	19.079	16.754	14.969
FBgn0264494	225.952	248.927	179.538	172.955
FBgn0264495	4.282	3.254	3.673	3.95
FBgn0264495	4.999	3.798	4.241	4.612
