Gene.ID	Transcript.ID	Affy.ID	Gene.Type
ENSRNOG00000053105	ENSRNOT00000079686		lincRNA
ENSRNOG00000056324	ENSRNOT00000079908		lincRNA
ENSRNOG00000056324	ENSRNOT00000078698		lincRNA
ENSRNOG00000005807	ENSRNOT00000007833	1398449_at	protein_coding
ENSRNOG00000005807	ENSRNOT00000007833	1370469_at	protein_coding
ENSRNOG00000058471	ENSRNOT00000090509		lincRNA
ENSRNOG00000060550	ENSRNOT00000087102	1387849_at	protein_coding
ENSRNOG00000060550	ENSRNOT00000085703	1387849_at	protein_coding
ENSRNOG00000060550	ENSRNOT00000085703	1392223_at	protein_coding
ENSRNOG00000060550	ENSRNOT00000091963	1387849_at	protein_coding
ENSRNOG00000060550	ENSRNOT00000091963	1392223_at	protein_coding
ENSRNOG00000050182	ENSRNOT00000072410		protein_coding
ENSRNOG00000058703	ENSRNOT00000078465		snoRNA
ENSRNOG00000058216	ENSRNOT00000088590		snoRNA
ENSRNOG00000009835	ENSRNOT00000013030	1393659_at	protein_coding
ENSRNOG00000002202	ENSRNOT00000002995	1378778_a_at	protein_coding
ENSRNOG00000053024	ENSRNOT00000079755		snRNA
ENSRNOG00000045793	ENSRNOT00000074963		protein_coding
ENSRNOG00000056472	ENSRNOT00000080890		snRNA
ENSRNOG00000006706	ENSRNOT00000008750		protein_coding
ENSRNOG00000031266	ENSRNOT00000044293	1377076_at	protein_coding
ENSRNOG00000031266	ENSRNOT00000044293	1393079_at	protein_coding
ENSRNOG00000003585	ENSRNOT00000004785		protein_coding
ENSRNOG00000005666	ENSRNOT00000007462		protein_coding
ENSRNOG00000031514	ENSRNOT00000050168		protein_coding
ENSRNOG00000003463	ENSRNOT00000047053	1388426_at	protein_coding
ENSRNOG00000003463	ENSRNOT00000047053	1371104_at	protein_coding
ENSRNOG00000003463	ENSRNOT00000004753	1388426_at	protein_coding
ENSRNOG00000003463	ENSRNOT00000004753	1371104_at	protein_coding
ENSRNOG00000050794	ENSRNOT00000074616	1387153_at	protein_coding
ENSRNOG00000035581	ENSRNOT00000053704	1378867_at	miRNA
ENSRNOG00000026519	ENSRNOT00000039144		pseudogene
ENSRNOG00000055747	ENSRNOT00000063065		miRNA
ENSRNOG00000060314	ENSRNOT00000092140		misc_RNA
ENSRNOG00000003969	ENSRNOT00000005367		protein_coding
ENSRNOG00000004327	ENSRNOT00000073892	1368064_a_at	protein_coding
ENSRNOG00000004327	ENSRNOT00000057051	1368064_a_at	protein_coding
ENSRNOG00000004327	ENSRNOT00000005851	1368064_a_at	protein_coding
ENSRNOG00000029128	ENSRNOT00000046024	1370377_at	protein_coding
ENSRNOG00000048456	ENSRNOT00000075451	1371305_at	protein_coding
ENSRNOG00000043120	ENSRNOT00000067274		protein_coding
ENSRNOG00000050123	ENSRNOT00000071099		protein_coding
ENSRNOG00000050123	ENSRNOT00000073736		protein_coding
ENSRNOG00000037522	ENSRNOT00000056827		pseudogene
ENSRNOG00000057066	ENSRNOT00000077536		snoRNA
ENSRNOG00000011980	ENSRNOT00000016073		protein_coding
ENSRNOG00000011980	ENSRNOT00000033502		protein_coding
ENSRNOG00000011980	ENSRNOT00000066024	1387320_a_at	protein_coding
ENSRNOG00000049296	ENSRNOT00000071858		miRNA
ENSRNOG00000061894	ENSRNOT00000091874		snoRNA
ENSRNOG00000054718	ENSRNOT00000088283		snRNA
ENSRNOG00000022462	ENSRNOT00000030579		protein_coding
ENSRNOG00000049130	ENSRNOT00000074838		miRNA
ENSRNOG00000048692	ENSRNOT00000072375		miRNA
ENSRNOG00000055437	ENSRNOT00000084298		miRNA
ENSRNOG00000009861	ENSRNOT00000050445		protein_coding
ENSRNOG00000012734	ENSRNOT00000068334	1378036_at	protein_coding
ENSRNOG00000012734	ENSRNOT00000080100		protein_coding
ENSRNOG00000019128	ENSRNOT00000026010	1385451_at	protein_coding
ENSRNOG00000047508	ENSRNOT00000073542		pseudogene
ENSRNOG00000005302	ENSRNOT00000085275	1382136_at	protein_coding
ENSRNOG00000005302	ENSRNOT00000042200	1382136_at	protein_coding
ENSRNOG00000017383	ENSRNOT00000089014	1371467_at	protein_coding
ENSRNOG00000017383	ENSRNOT00000023468	1371467_at	protein_coding
ENSRNOG00000033110	ENSRNOT00000047200	1385637_at	protein_coding
ENSRNOG00000033110	ENSRNOT00000085698		protein_coding
ENSRNOG00000014521	ENSRNOT00000019536	1383428_at	protein_coding
ENSRNOG00000001151	ENSRNOT00000001523		protein_coding
ENSRNOG00000001151	ENSRNOT00000084421		protein_coding
ENSRNOG00000011625	ENSRNOT00000015813		protein_coding
ENSRNOG00000012865	ENSRNOT00000017224		protein_coding
ENSRNOG00000053907	ENSRNOT00000091081		snoRNA
ENSRNOG00000018958	ENSRNOT00000025669	1370124_at	protein_coding
ENSRNOG00000007365	ENSRNOT00000009776		protein_coding
ENSRNOG00000011981	ENSRNOT00000016191	1372482_at	protein_coding
ENSRNOG00000032671	ENSRNOT00000041331		protein_coding
ENSRNOG00000015002	ENSRNOT00000034282	1394617_at	protein_coding
ENSRNOG00000042376	ENSRNOT00000065447		pseudogene
ENSRNOG00000016398	ENSRNOT00000045063	1371393_at	protein_coding
ENSRNOG00000060827	ENSRNOT00000091340		pseudogene
ENSRNOG00000007158	ENSRNOT00000010030	1383238_at	protein_coding
ENSRNOG00000046581	ENSRNOT00000075061		protein_coding
ENSRNOG00000057124	ENSRNOT00000082888		pseudogene
ENSRNOG00000012014	ENSRNOT00000016209	1386176_at	protein_coding
ENSRNOG00000022288	ENSRNOT00000089070		protein_coding
ENSRNOG00000022288	ENSRNOT00000037097		protein_coding
ENSRNOG00000030879	ENSRNOT00000039946	1388269_at	protein_coding
ENSRNOG00000057851	ENSRNOT00000080801	1374734_at	protein_coding
ENSRNOG00000000091	ENSRNOT00000000102	1370716_at	protein_coding
ENSRNOG00000000091	ENSRNOT00000000102	1393262_at	protein_coding
ENSRNOG00000022160	ENSRNOT00000036777		protein_coding
ENSRNOG00000014940	ENSRNOT00000020182	1393069_at	protein_coding
ENSRNOG00000018144	ENSRNOT00000067694	1373752_at	protein_coding
ENSRNOG00000018144	ENSRNOT00000085788	1373752_at	protein_coding
ENSRNOG00000050680	ENSRNOT00000072345		miRNA
ENSRNOG00000060579	ENSRNOT00000077684		snoRNA
ENSRNOG00000046180	ENSRNOT00000075699		miRNA
ENSRNOG00000047545	ENSRNOT00000071541	1387708_at	protein_coding
ENSRNOG00000047545	ENSRNOT00000071541	1393048_at	protein_coding
ENSRNOG00000000275	ENSRNOT00000051491	1395816_at	protein_coding
ENSRNOG00000000275	ENSRNOT00000051491	1374542_at	protein_coding
ENSRNOG00000000275	ENSRNOT00000000756		protein_coding
ENSRNOG00000041826	ENSRNOT00000063579		miRNA
ENSRNOG00000010747	ENSRNOT00000014439	1369941_at	protein_coding
ENSRNOG00000050406	ENSRNOT00000072512		miRNA
ENSRNOG00000012045	ENSRNOT00000016194	1384320_at	protein_coding
ENSRNOG00000057848	ENSRNOT00000078444	1388079_at	protein_coding
ENSRNOG00000030341	ENSRNOT00000042601		protein_coding
ENSRNOG00000057697	ENSRNOT00000080861		snRNA
ENSRNOG00000018279	ENSRNOT00000024707	1372715_at	protein_coding
ENSRNOG00000018279	ENSRNOT00000024707	1397740_at	protein_coding
ENSRNOG00000004188	ENSRNOT00000005553	1374806_at	protein_coding
ENSRNOG00000013795	ENSRNOT00000084082	1376698_at	protein_coding
ENSRNOG00000013795	ENSRNOT00000084082	1377357_at	protein_coding
ENSRNOG00000013795	ENSRNOT00000018436		protein_coding
ENSRNOG00000003773	ENSRNOT00000077164	1367903_at	protein_coding
ENSRNOG00000003773	ENSRNOT00000005031	1367903_at	protein_coding
ENSRNOG00000037707	ENSRNOT00000029807	1379333_at	protein_coding
ENSRNOG00000047728	ENSRNOT00000046809		protein_coding
ENSRNOG00000013118	ENSRNOT00000017588	1367945_at	protein_coding
ENSRNOG00000018293	ENSRNOT00000025036	1399020_at	protein_coding
ENSRNOG00000061600	ENSRNOT00000089277		lincRNA
ENSRNOG00000019506	ENSRNOT00000026467	1399039_at	protein_coding
ENSRNOG00000019506	ENSRNOT00000081958	1399039_at	protein_coding
ENSRNOG00000009436	ENSRNOT00000042649		protein_coding
ENSRNOG00000014530	ENSRNOT00000046529	1381892_at	protein_coding
ENSRNOG00000014530	ENSRNOT00000046529	1392973_at	protein_coding
ENSRNOG00000014530	ENSRNOT00000046529	1391271_at	protein_coding
ENSRNOG00000014530	ENSRNOT00000078477	1381892_at	protein_coding
ENSRNOG00000014530	ENSRNOT00000078477	1391271_at	protein_coding
ENSRNOG00000058368	ENSRNOT00000078564		snoRNA
ENSRNOG00000016371	ENSRNOT00000021944	1391282_at	protein_coding
ENSRNOG00000058610	ENSRNOT00000091228		snoRNA
ENSRNOG00000009373	ENSRNOT00000012585		processed_pseudogene
ENSRNOG00000046691	ENSRNOT00000075436		miRNA
ENSRNOG00000033655	ENSRNOT00000040903		processed_pseudogene
ENSRNOG00000024149	ENSRNOT00000033528		protein_coding
ENSRNOG00000016163	ENSRNOT00000022319	1368565_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000022319	1388064_a_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000035821	1368565_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000035821	1388064_a_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000085599	1368565_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000085599	1388064_a_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000077790	1368565_at	protein_coding
ENSRNOG00000016163	ENSRNOT00000077790	1388064_a_at	protein_coding
ENSRNOG00000059862	ENSRNOT00000091495	1369873_at	protein_coding
ENSRNOG00000059862	ENSRNOT00000091495	1393958_at	protein_coding
ENSRNOG00000059862	ENSRNOT00000082899		protein_coding
ENSRNOG00000012758	ENSRNOT00000017015	1388310_at	processed_pseudogene
ENSRNOG00000009068	ENSRNOT00000011999	1375224_at	protein_coding
ENSRNOG00000001555	ENSRNOT00000002121	1368072_at	protein_coding
ENSRNOG00000018946	ENSRNOT00000025633	1389070_at	protein_coding
ENSRNOG00000018946	ENSRNOT00000025600	1389070_at	protein_coding
ENSRNOG00000061699	ENSRNOT00000085205		protein_coding
ENSRNOG00000053206	ENSRNOT00000090214		lincRNA
ENSRNOG00000052276	ENSRNOT00000085307		lincRNA
ENSRNOG00000055484	ENSRNOT00000084837	1367479_at	pseudogene
ENSRNOG00000054589	ENSRNOT00000082481		lincRNA
ENSRNOG00000021526	ENSRNOT00000022820		protein_coding
ENSRNOG00000019382	ENSRNOT00000043346	1373789_at	protein_coding
ENSRNOG00000024889	ENSRNOT00000037510	1383231_at	protein_coding
ENSRNOG00000058542	ENSRNOT00000089808		lincRNA
ENSRNOG00000010480	ENSRNOT00000013927	1378763_at	protein_coding
ENSRNOG00000055738	ENSRNOT00000077672		protein_coding
ENSRNOG00000045565	ENSRNOT00000074715		protein_coding
ENSRNOG00000061414	ENSRNOT00000078919	1369485_at	protein_coding
ENSRNOG00000015004	ENSRNOT00000020245	1385221_at	protein_coding
ENSRNOG00000050650	ENSRNOT00000071233		protein_coding
ENSRNOG00000005723	ENSRNOT00000007957	1370601_a_at	protein_coding
ENSRNOG00000020271	ENSRNOT00000027463	1388476_at	protein_coding
ENSRNOG00000023899	ENSRNOT00000036953		protein_coding
ENSRNOG00000058262	ENSRNOT00000091745		lincRNA
ENSRNOG00000007340	ENSRNOT00000009832	1377270_a_at	protein_coding
ENSRNOG00000059874	ENSRNOT00000080411		snRNA
ENSRNOG00000055153	ENSRNOT00000081568		snoRNA
ENSRNOG00000055820	ENSRNOT00000078568		snRNA
ENSRNOG00000055516	ENSRNOT00000091940		snoRNA
ENSRNOG00000055436	ENSRNOT00000090856		snRNA
ENSRNOG00000061179	ENSRNOT00000083285		lincRNA
ENSRNOG00000014750	ENSRNOT00000074069		protein_coding
ENSRNOG00000045493	ENSRNOT00000070760		rRNA
ENSRNOG00000047095	ENSRNOT00000074170	1390190_at	protein_coding
ENSRNOG00000053419	ENSRNOT00000084084		snRNA
ENSRNOG00000054612	ENSRNOT00000084408	1397220_at	snoRNA
ENSRNOG00000049989	ENSRNOT00000075574		protein_coding
ENSRNOG00000001603	ENSRNOT00000002182	1392330_at	protein_coding
ENSRNOG00000013982	ENSRNOT00000018795	1387156_at	protein_coding
ENSRNOG00000024283	ENSRNOT00000043949		protein_coding
ENSRNOG00000046776	ENSRNOT00000074875		protein_coding
ENSRNOG00000001057	ENSRNOT00000001399	1370922_at	protein_coding
ENSRNOG00000007419	ENSRNOT00000059780	1391348_at	protein_coding
ENSRNOG00000007419	ENSRNOT00000059780	1374987_at	protein_coding
ENSRNOG00000007419	ENSRNOT00000059780	1381705_at	protein_coding
ENSRNOG00000007419	ENSRNOT00000059780	1394706_at	protein_coding
ENSRNOG00000061311	ENSRNOT00000088374		lincRNA
ENSRNOG00000053568	ENSRNOT00000089129		misc_RNA
ENSRNOG00000008593	ENSRNOT00000067203	1373028_at	protein_coding
ENSRNOG00000008593	ENSRNOT00000067203	1371101_at	protein_coding
ENSRNOG00000056098	ENSRNOT00000089713	1388099_a_at	protein_coding
ENSRNOG00000016362	ENSRNOT00000021893	1390571_at	protein_coding
ENSRNOG00000056520	ENSRNOT00000080327		lincRNA
ENSRNOG00000052981	ENSRNOT00000089076	1372604_at	protein_coding
ENSRNOG00000048146	ENSRNOT00000071668	1382612_at	protein_coding
ENSRNOG00000055917	ENSRNOT00000077363	1371737_at	protein_coding
ENSRNOG00000012344	ENSRNOT00000016919	1368727_at	protein_coding
ENSRNOG00000015677	ENSRNOT00000021036	1377112_at	protein_coding
ENSRNOG00000052519	ENSRNOT00000013565		protein_coding
ENSRNOG00000017724	ENSRNOT00000023854	1372501_at	protein_coding
ENSRNOG00000051912	ENSRNOT00000089232		protein_coding
ENSRNOG00000051912	ENSRNOT00000078547		protein_coding
ENSRNOG00000053048	ENSRNOT00000079741		lincRNA
ENSRNOG00000010640	ENSRNOT00000014178	1369439_at	protein_coding
ENSRNOG00000045540	ENSRNOT00000074232		miRNA
ENSRNOG00000051764	ENSRNOT00000085186		lincRNA
ENSRNOG00000048823	ENSRNOT00000074399		protein_coding
ENSRNOG00000017647	ENSRNOT00000023845	1378119_at	protein_coding
ENSRNOG00000017647	ENSRNOT00000023845	1397886_at	protein_coding
ENSRNOG00000018939	ENSRNOT00000087265	1371724_at	protein_coding
ENSRNOG00000018939	ENSRNOT00000047633	1371724_at	protein_coding
ENSRNOG00000061650	ENSRNOT00000083240		protein_coding
ENSRNOG00000013777	ENSRNOT00000018591	1373471_at	protein_coding
ENSRNOG00000037863	ENSRNOT00000057516		protein_coding
ENSRNOG00000058320	ENSRNOT00000079900		pseudogene
ENSRNOG00000032429	ENSRNOT00000049221		protein_coding
ENSRNOG00000032429	ENSRNOT00000066037		protein_coding
ENSRNOG00000025691	ENSRNOT00000038222		protein_coding
ENSRNOG00000051477	ENSRNOT00000079045		lincRNA
ENSRNOG00000020451	ENSRNOT00000027760	1398827_at	protein_coding
ENSRNOG00000004591	ENSRNOT00000065848	1372902_at	protein_coding
ENSRNOG00000047863	ENSRNOT00000075554		protein_coding
ENSRNOG00000014908	ENSRNOT00000019994	1371324_at	protein_coding
ENSRNOG00000061760	ENSRNOT00000083581		lincRNA
ENSRNOG00000049147	ENSRNOT00000075784		miRNA
ENSRNOG00000010953	ENSRNOT00000014625	1388184_at	protein_coding
ENSRNOG00000010953	ENSRNOT00000014625	1395311_at	protein_coding
ENSRNOG00000053159	ENSRNOT00000088762		lincRNA
ENSRNOG00000030743	ENSRNOT00000042046	1368310_at	protein_coding
ENSRNOG00000030743	ENSRNOT00000087240	1368310_at	protein_coding
ENSRNOG00000052821	ENSRNOT00000081713		lincRNA
ENSRNOG00000055126	ENSRNOT00000083965		miRNA
ENSRNOG00000039837	ENSRNOT00000061140	1383528_at	protein_coding
ENSRNOG00000004768	ENSRNOT00000006453		protein_coding
ENSRNOG00000052041	ENSRNOT00000091302		snRNA
ENSRNOG00000060357	ENSRNOT00000078510		misc_RNA
ENSRNOG00000004813	ENSRNOT00000006570	1371812_at	protein_coding
ENSRNOG00000002930	ENSRNOT00000004026	1391187_at	protein_coding
ENSRNOG00000032776	ENSRNOT00000052076	1383410_at	protein_coding
ENSRNOG00000017577	ENSRNOT00000023914	1388617_at	protein_coding
ENSRNOG00000018119	ENSRNOT00000024655	1395579_at	protein_coding
ENSRNOG00000021138	ENSRNOT00000028699	1371444_at	protein_coding
ENSRNOG00000021138	ENSRNOT00000080324		protein_coding
ENSRNOG00000049912	ENSRNOT00000071913	1370284_at	protein_coding
ENSRNOG00000011821	ENSRNOT00000015958	1367846_at	protein_coding
ENSRNOG00000017944	ENSRNOT00000024129		protein_coding
ENSRNOG00000016567	ENSRNOT00000090382		protein_coding
ENSRNOG00000016567	ENSRNOT00000022220		protein_coding
ENSRNOG00000060805	ENSRNOT00000091199		snRNA
ENSRNOG00000010797	ENSRNOT00000014559	1368078_at	protein_coding
ENSRNOG00000052105	ENSRNOT00000089755		misc_RNA
ENSRNOG00000039471	ENSRNOT00000040998		protein_coding
ENSRNOG00000059269	ENSRNOT00000079751		lincRNA
ENSRNOG00000048912	ENSRNOT00000072376		miRNA
ENSRNOG00000051368	ENSRNOT00000085649		snRNA
ENSRNOG00000049520	ENSRNOT00000070941		miRNA
ENSRNOG00000015829	ENSRNOT00000021262	1375596_at	protein_coding
ENSRNOG00000054817	ENSRNOT00000087847		pseudogene
ENSRNOG00000045713	ENSRNOT00000050754		protein_coding
ENSRNOG00000033350	ENSRNOT00000044641		protein_coding
ENSRNOG00000040189	ENSRNOT00000061851		pseudogene
ENSRNOG00000017050	ENSRNOT00000022954		protein_coding
ENSRNOG00000054455	ENSRNOT00000087527		lincRNA
ENSRNOG00000047602	ENSRNOT00000049903		protein_coding
ENSRNOG00000020330	ENSRNOT00000055862	1372781_at	protein_coding
ENSRNOG00000020330	ENSRNOT00000055862	1393810_at	protein_coding
ENSRNOG00000000572	ENSRNOT00000000697	1369512_at	protein_coding
ENSRNOG00000000572	ENSRNOT00000000697	1380284_at	protein_coding
ENSRNOG00000042056	ENSRNOT00000064328	1380040_at	protein_coding
ENSRNOG00000016926	ENSRNOT00000022724		protein_coding
ENSRNOG00000039871	ENSRNOT00000084687		protein_coding
ENSRNOG00000039871	ENSRNOT00000061214	1374882_at	protein_coding
ENSRNOG00000048571	ENSRNOT00000071722		protein_coding
ENSRNOG00000059337	ENSRNOT00000088881		protein_coding
ENSRNOG00000025910	ENSRNOT00000037862	1390408_at	protein_coding
ENSRNOG00000010065	ENSRNOT00000058079		protein_coding
ENSRNOG00000005558	ENSRNOT00000007341	1393243_at	protein_coding
ENSRNOG00000002771	ENSRNOT00000003716	1369587_at	protein_coding
ENSRNOG00000049609	ENSRNOT00000071510		miRNA
ENSRNOG00000058597	ENSRNOT00000061855	1369317_at	protein_coding
ENSRNOG00000052149	ENSRNOT00000081283		snRNA
ENSRNOG00000016574	ENSRNOT00000022236	1393131_at	protein_coding
ENSRNOG00000029760	ENSRNOT00000064950	1392402_at	protein_coding
ENSRNOG00000047430	ENSRNOT00000063262		snoRNA
ENSRNOG00000061113	ENSRNOT00000090732		lincRNA
ENSRNOG00000059728	ENSRNOT00000079739		lincRNA
ENSRNOG00000051605	ENSRNOT00000086450	1388622_at	snoRNA
ENSRNOG00000045751	ENSRNOT00000071293		protein_coding
ENSRNOG00000034226	ENSRNOT00000047211		protein_coding
ENSRNOG00000002396	ENSRNOT00000079134		protein_coding
ENSRNOG00000002396	ENSRNOT00000003274		protein_coding
ENSRNOG00000057952	ENSRNOT00000083652		snoRNA
ENSRNOG00000051948	ENSRNOT00000077142	1372530_at	protein_coding
ENSRNOG00000051729	ENSRNOT00000079566		snRNA
ENSRNOG00000061016	ENSRNOT00000086071		snoRNA
ENSRNOG00000015588	ENSRNOT00000020908	1368544_a_at	protein_coding
ENSRNOG00000037115	ENSRNOT00000055966		protein_coding
ENSRNOG00000010750	ENSRNOT00000014373	1377842_at	protein_coding
ENSRNOG00000010750	ENSRNOT00000014373	1395500_at	protein_coding
ENSRNOG00000010750	ENSRNOT00000014373	1385342_at	protein_coding
ENSRNOG00000006545	ENSRNOT00000063967	1374513_at	protein_coding
ENSRNOG00000006545	ENSRNOT00000063967	1387436_at	protein_coding
ENSRNOG00000006545	ENSRNOT00000008838	1374513_at	protein_coding
ENSRNOG00000006545	ENSRNOT00000008838	1387436_at	protein_coding
ENSRNOG00000006545	ENSRNOT00000081574	1374513_at	protein_coding
ENSRNOG00000006545	ENSRNOT00000081574	1387436_at	protein_coding
ENSRNOG00000052834	ENSRNOT00000084310		protein_coding
ENSRNOG00000023946	ENSRNOT00000031852	1367483_at	protein_coding
ENSRNOG00000048108	ENSRNOT00000072656		pseudogene
ENSRNOG00000046011	ENSRNOT00000071945		protein_coding
ENSRNOG00000046011	ENSRNOT00000075284		protein_coding
ENSRNOG00000042823	ENSRNOT00000044379		protein_coding
ENSRNOG00000009723	ENSRNOT00000013584	1369990_at	protein_coding
ENSRNOG00000031003	ENSRNOT00000052100	1384732_at	protein_coding
ENSRNOG00000053751	ENSRNOT00000083821	1373177_x_at	protein_coding
ENSRNOG00000054567	ENSRNOT00000079370		lincRNA
ENSRNOG00000053671	ENSRNOT00000087645	1371547_at	snRNA
ENSRNOG00000016592	ENSRNOT00000022550	1367844_at	protein_coding
ENSRNOG00000016592	ENSRNOT00000078720		protein_coding
ENSRNOG00000011417	ENSRNOT00000015498	1369157_at	protein_coding
ENSRNOG00000019280	ENSRNOT00000026074		protein_coding
ENSRNOG00000046644	ENSRNOT00000075573	1388616_at	protein_coding
ENSRNOG00000012081	ENSRNOT00000016447	1398839_at	protein_coding
ENSRNOG00000052846	ENSRNOT00000083842	1379499_at	miRNA
ENSRNOG00000051968	ENSRNOT00000079821		lincRNA
ENSRNOG00000054799	ENSRNOT00000090112		snRNA
ENSRNOG00000060721	ENSRNOT00000088604		snoRNA
ENSRNOG00000002946	ENSRNOT00000003940	1369584_at	protein_coding
ENSRNOG00000056936	ENSRNOT00000082328		misc_RNA
ENSRNOG00000005780	ENSRNOT00000007640		protein_coding
ENSRNOG00000005780	ENSRNOT00000070873		protein_coding
ENSRNOG00000054379	ENSRNOT00000091519		protein_coding
ENSRNOG00000054379	ENSRNOT00000085744		protein_coding
ENSRNOG00000018281	ENSRNOT00000024609	1371254_at	protein_coding
ENSRNOG00000057157	ENSRNOT00000079814		lincRNA
ENSRNOG00000056366	ENSRNOT00000079039		lincRNA
ENSRNOG00000015644	ENSRNOT00000088872	1387975_at	protein_coding
ENSRNOG00000015644	ENSRNOT00000021110	1387975_at	protein_coding
ENSRNOG00000056323	ENSRNOT00000079576	1384548_at	snoRNA
ENSRNOG00000054591	ENSRNOT00000079534		lincRNA
ENSRNOG00000055282	ENSRNOT00000077116		snRNA
ENSRNOG00000055479	ENSRNOT00000085539		snRNA
ENSRNOG00000019772	ENSRNOT00000026799	1398954_at	protein_coding
ENSRNOG00000041579	ENSRNOT00000063332		miRNA
ENSRNOG00000016364	ENSRNOT00000066708	1399040_at	protein_coding
